probability,volatility,vol.
0.3336221,1.3182189,volatility (positive vehicular jerk : longitudinal direction)
0.032582991,0.91755629,volatility (positive vehicular jerk : longitudinal direction)
0.13149323,1.140678,volatility (positive vehicular jerk : longitudinal direction)
0.06267602,1.019361,volatility (positive vehicular jerk : longitudinal direction)
0.032776795,0.91846639,volatility (positive vehicular jerk : longitudinal direction)
0.037277825,0.93826091,volatility (positive vehicular jerk : longitudinal direction)
0.02283713,0.86330909,volatility (positive vehicular jerk : longitudinal direction)
0.021228233,0.85221982,volatility (positive vehicular jerk : longitudinal direction)
0.043245643,0.96122837,volatility (positive vehicular jerk : longitudinal direction)
0.038922429,0.94492358,volatility (positive vehicular jerk : longitudinal direction)
0.016152704,0.81088912,volatility (positive vehicular jerk : longitudinal direction)
0.038570181,0.94351959,volatility (positive vehicular jerk : longitudinal direction)
0.031585045,0.91278547,volatility (positive vehicular jerk : longitudinal direction)
0.0218942,0.85690641,volatility (positive vehicular jerk : longitudinal direction)
0.02722398,0.89006108,volatility (positive vehicular jerk : longitudinal direction)
0.032353144,0.91647011,volatility (positive vehicular jerk : longitudinal direction)
0.025307583,0.87893301,volatility (positive vehicular jerk : longitudinal direction)
0.041053388,0.95316583,volatility (positive vehicular jerk : longitudinal direction)
0.022876039,0.86356771,volatility (positive vehicular jerk : longitudinal direction)
0.50510913,1.423957,volatility (positive vehicular jerk : longitudinal direction)
0.11832941,1.122786,volatility (positive vehicular jerk : longitudinal direction)
0.085804671,1.069697,volatility (positive vehicular jerk : longitudinal direction)
0.060761165,1.014452,volatility (positive vehicular jerk : longitudinal direction)
0.099695899,1.094245,volatility (positive vehicular jerk : longitudinal direction)
0.067213394,1.030457,volatility (positive vehicular jerk : longitudinal direction)
0.082688324,1.0637,volatility (positive vehicular jerk : longitudinal direction)
0.042049751,0.95687997,volatility (positive vehicular jerk : longitudinal direction)
0.064145006,1.023033,volatility (positive vehicular jerk : longitudinal direction)
0.024500288,0.87399751,volatility (positive vehicular jerk : longitudinal direction)
0.1032618,1.100051,volatility (positive vehicular jerk : longitudinal direction)
0.031498589,0.91236532,volatility (positive vehicular jerk : longitudinal direction)
0.058397979,1.00819,volatility (positive vehicular jerk : longitudinal direction)
0.018725609,0.83321929,volatility (positive vehicular jerk : longitudinal direction)
0.033184417,0.92036372,volatility (positive vehicular jerk : longitudinal direction)
0.099408463,1.093769,volatility (positive vehicular jerk : longitudinal direction)
0.024230652,0.87231368,volatility (positive vehicular jerk : longitudinal direction)
0.033376619,0.92125058,volatility (positive vehicular jerk : longitudinal direction)
0.038349446,0.94263351,volatility (positive vehicular jerk : longitudinal direction)
0.041932553,0.95644748,volatility (positive vehicular jerk : longitudinal direction)
0.038500901,0.94324201,volatility (positive vehicular jerk : longitudinal direction)
0.046671923,0.97307962,volatility (positive vehicular jerk : longitudinal direction)
0.41231456,1.368312,volatility (positive vehicular jerk : longitudinal direction)
0.096608564,1.089067,volatility (positive vehicular jerk : longitudinal direction)
0.018813422,0.83392709,volatility (positive vehicular jerk : longitudinal direction)
0.025070485,0.87749958,volatility (positive vehicular jerk : longitudinal direction)
0.020436306,0.84645587,volatility (positive vehicular jerk : longitudinal direction)
0.033457614,0.92162281,volatility (positive vehicular jerk : longitudinal direction)
0.16027385,1.175063,volatility (positive vehicular jerk : longitudinal direction)
0.012640901,0.77396792,volatility (positive vehicular jerk : longitudinal direction)
0.023475487,0.8674987,volatility (positive vehicular jerk : longitudinal direction)
0.056781366,1.003768,volatility (positive vehicular jerk : longitudinal direction)
0.017470401,0.82272953,volatility (positive vehicular jerk : longitudinal direction)
0.0184984,0.83137268,volatility (positive vehicular jerk : longitudinal direction)
0.037298996,0.93834847,volatility (positive vehicular jerk : longitudinal direction)
0.03567636,0.93149573,volatility (positive vehicular jerk : longitudinal direction)
0.74037671,1.5764869,volatility (positive vehicular jerk : longitudinal direction)
0.12962739,1.138238,volatility (positive vehicular jerk : longitudinal direction)
0.21053782,1.22472,volatility (positive vehicular jerk : longitudinal direction)
0.074607074,1.0471309,volatility (positive vehicular jerk : longitudinal direction)
0.85803789,1.687996,volatility (positive vehicular jerk : longitudinal direction)
0.017342545,0.82161981,volatility (positive vehicular jerk : longitudinal direction)
0.031475395,0.91225243,volatility (positive vehicular jerk : longitudinal direction)
0.060703125,1.0143009,volatility (positive vehicular jerk : longitudinal direction)
0.11969819,1.124724,volatility (positive vehicular jerk : longitudinal direction)
0.020133656,0.84419513,volatility (positive vehicular jerk : longitudinal direction)
0.10073216,1.095951,volatility (positive vehicular jerk : longitudinal direction)
0.63590121,1.503701,volatility (positive vehicular jerk : longitudinal direction)
0.51074773,1.4273061,volatility (positive vehicular jerk : longitudinal direction)
0.13562046,1.145973,volatility (positive vehicular jerk : longitudinal direction)
0.46028039,1.397288,volatility (positive vehicular jerk : longitudinal direction)
0.029387482,0.90174359,volatility (positive vehicular jerk : longitudinal direction)
0.087290451,1.072487,volatility (positive vehicular jerk : longitudinal direction)
0.03018322,0.90583152,volatility (positive vehicular jerk : longitudinal direction)
0.065236069,1.02571,volatility (positive vehicular jerk : longitudinal direction)
0.044212464,0.9646607,volatility (positive vehicular jerk : longitudinal direction)
0.033396926,0.92134398,volatility (positive vehicular jerk : longitudinal direction)
0.026242714,0.88446188,volatility (positive vehicular jerk : longitudinal direction)
0.029685529,0.90328717,volatility (positive vehicular jerk : longitudinal direction)
0.047321264,0.97523189,volatility (positive vehicular jerk : longitudinal direction)
0.056196168,1.002138,volatility (positive vehicular jerk : longitudinal direction)
0.018828489,0.83404821,volatility (positive vehicular jerk : longitudinal direction)
0.019384691,0.83845413,volatility (positive vehicular jerk : longitudinal direction)
0.030746328,0.90866172,volatility (positive vehicular jerk : longitudinal direction)
0.028751163,0.89839667,volatility (positive vehicular jerk : longitudinal direction)
0.024127031,0.87166172,volatility (positive vehicular jerk : longitudinal direction)
0.081172384,1.060708,volatility (positive vehicular jerk : longitudinal direction)
0.018070659,0.82783508,volatility (positive vehicular jerk : longitudinal direction)
0.023800241,0.8695876,volatility (positive vehicular jerk : longitudinal direction)
0.061755933,1.01702,volatility (positive vehicular jerk : longitudinal direction)
0.10895342,1.108961,volatility (positive vehicular jerk : longitudinal direction)
0.01255505,0.77294338,volatility (positive vehicular jerk : longitudinal direction)
0.11191067,1.11343,volatility (positive vehicular jerk : longitudinal direction)
0.031938359,0.914491,volatility (positive vehicular jerk : longitudinal direction)
0.075788066,1.049652,volatility (positive vehicular jerk : longitudinal direction)
0.071685515,1.040733,volatility (positive vehicular jerk : longitudinal direction)
0.1141323,1.11672,volatility (positive vehicular jerk : longitudinal direction)
0.10277435,1.099268,volatility (positive vehicular jerk : longitudinal direction)
0.10701981,1.105981,volatility (positive vehicular jerk : longitudinal direction)
0.015635855,0.80598348,volatility (positive vehicular jerk : longitudinal direction)
0.037403174,0.93877858,volatility (positive vehicular jerk : longitudinal direction)
0.028987827,0.8996498,volatility (positive vehicular jerk : longitudinal direction)
0.077499442,1.053242,volatility (positive vehicular jerk : longitudinal direction)
0.022397039,0.86035359,volatility (positive vehicular jerk : longitudinal direction)
0.040139563,0.94968271,volatility (positive vehicular jerk : longitudinal direction)
0.031300735,0.9113996,volatility (positive vehicular jerk : longitudinal direction)
0.026793832,0.88763118,volatility (positive vehicular jerk : longitudinal direction)
0.12811494,1.136238,volatility (positive vehicular jerk : longitudinal direction)
0.019310812,0.83787608,volatility (positive vehicular jerk : longitudinal direction)
0.03169835,0.91333443,volatility (positive vehicular jerk : longitudinal direction)
0.0342707,0.92531222,volatility (positive vehicular jerk : longitudinal direction)
0.032954384,0.91929579,volatility (positive vehicular jerk : longitudinal direction)
0.038089491,0.94158369,volatility (positive vehicular jerk : longitudinal direction)
0.03488313,0.9280358,volatility (positive vehicular jerk : longitudinal direction)
0.12606882,1.1335,volatility (positive vehicular jerk : longitudinal direction)
0.047682509,0.97641712,volatility (positive vehicular jerk : longitudinal direction)
0.66722912,1.524196,volatility (positive vehicular jerk : longitudinal direction)
0.043429021,0.96188498,volatility (positive vehicular jerk : longitudinal direction)
0.045886789,0.9704389,volatility (positive vehicular jerk : longitudinal direction)
0.057107687,1.00467,volatility (positive vehicular jerk : longitudinal direction)
0.027171904,0.8897689,volatility (positive vehicular jerk : longitudinal direction)
0.019851282,0.84205562,volatility (positive vehicular jerk : longitudinal direction)
0.046989869,0.97413701,volatility (positive vehicular jerk : longitudinal direction)
0.034052297,0.92432958,volatility (positive vehicular jerk : longitudinal direction)
0.022004522,0.85766929,volatility (positive vehicular jerk : longitudinal direction)
0.028356237,0.89628309,volatility (positive vehicular jerk : longitudinal direction)
0.021702772,0.85557371,volatility (positive vehicular jerk : longitudinal direction)
0.014743146,0.79712182,volatility (positive vehicular jerk : longitudinal direction)
0.070911229,1.0389971,volatility (positive vehicular jerk : longitudinal direction)
0.047096502,0.97449011,volatility (positive vehicular jerk : longitudinal direction)
0.082921669,1.0641561,volatility (positive vehicular jerk : longitudinal direction)
0.083266549,1.064828,volatility (positive vehicular jerk : longitudinal direction)
